,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
49,SRF,2022-06-16,EQ,2292.15,2327.95,2343.0,2170.4,2183.95,2188.15,2242.08,591420,132600868500000.0,38122,152609,25.8,-,0,0.456
154,COALINDIA,2022-06-15,EQ,192.2,192.15,193.85,189.15,190.25,190.05,190.44,5805589,110561510370000.0,44970,2030892,34.98,-,0,0.45
155,COALINDIA,2022-06-16,EQ,190.05,191.55,192.8,179.1,179.8,179.9,185.31,14490962,268525112630000.03,87619,6191514,42.73,-,0,0.45
178,BAJAJFINSV,2022-06-15,EQ,11336.5,11400.0,11870.0,11400.0,11815.0,11809.7,11714.58,496289,581381872265000.0,71849,73380,14.79,-,0,0.444
179,BAJAJFINSV,2022-06-16,EQ,11809.7,12025.0,12069.8,11411.05,11450.0,11471.9,11688.84,394041,460588122625000.0,59598,53450,13.56,-,0,0.444
182,AXISBANK,2022-06-15,EQ,650.75,654.0,656.35,647.2,651.1,650.5,650.33,4638336,301647077745000.0,101754,2186750,47.15,-,0,0.429
183,AXISBANK,2022-06-16,EQ,650.5,657.5,658.2,631.05,634.3,634.9,641.82,5960283,382544812680000.0,225674,2856742,47.93,-,0,0.429
28,UPL,2022-06-15,EQ,715.7,721.5,723.6,707.05,711.0,712.15,713.47,1108371,79079270780000.0,39186,526912,47.54,-,0,0.42
29,UPL,2022-06-16,EQ,712.15,722.1,725.5,679.4,681.0,683.65,698.12,1733865,121045197975000.0,66505,680334,39.24,-,0,0.42
144,DMART,2022-06-15,EQ,3648.3,3669.9,3743.95,3645.35,3655.0,3662.9,3691.15,274604,101360449600000.0,36742,86564,31.52,-,0,0.418
145,DMART,2022-06-16,EQ,3662.9,3736.0,3737.9,3562.0,3690.0,3682.6,3662.08,408563,149619239235000.0,49994,119997,29.37,-,0,0.418
66,PIIND,2022-06-15,EQ,2541.1,2538.35,2608.0,2532.1,2583.9,2594.05,2573.89,152287,39197043485000.0,11043,79554,52.24,-,0,0.416
67,PIIND,2022-06-16,EQ,2594.05,2594.9,2624.8,2505.05,2532.0,2534.3,2562.08,221656,56789992300000.0,22420,100478,45.33,-,0,0.416
116,ICICIPRULI,2022-06-15,EQ,531.55,537.8,537.8,522.5,523.0,524.5,526.29,953588,50186077040000.0,34137,450848,47.28,-,0,0.415
117,ICICIPRULI,2022-06-16,EQ,524.5,528.0,529.0,509.5,520.0,519.8,518.27,1629491,84450896425000.0,26279,614064,37.68,-,0,0.415
140,GAIL,2022-06-15,EQ,146.95,149.6,151.9,146.05,147.7,147.55,148.74,11264526,167548932005000.0,67462,3918101,34.78,-,0,0.412
141,GAIL,2022-06-16,EQ,147.55,148.95,149.4,140.05,141.2,140.5,143.44,9822257,140892000610000.0,62887,3714486,37.82,-,0,0.412
84,MUTHOOTFIN,2022-06-15,EQ,1029.4,1037.0,1055.3,1029.9,1043.65,1042.5,1043.71,1294274,135084094959999.98,20849,900565,69.58,-,0,0.405
85,MUTHOOTFIN,2022-06-16,EQ,1042.5,1054.0,1054.0,1028.85,1035.5,1034.7,1039.92,510251,53062249660000.0,17750,274167,53.73,-,0,0.405
138,GODREJCP,2022-06-15,EQ,737.1,743.0,748.0,733.5,741.6,741.8,739.92,611045,45212309635000.0,36176,307246,50.28,-,0,0.405
139,GODREJCP,2022-06-16,EQ,741.8,746.9,747.7,730.05,740.2,741.9,739.61,1078506,79767883910000.0,37565,562911,52.190000000000005,-,0,0.405
176,BAJAJHLDNG,2022-06-15,EQ,4912.4,4939.95,5069.15,4912.5,4933.0,4966.0,4989.53,25626,12786169845000.0,6935,7006,27.340000000000003,-,0,0.405
177,BAJAJHLDNG,2022-06-16,EQ,4966.0,4940.0,5011.15,4751.1,4760.0,4775.65,4824.39,32071,15472303400000.0,10539,11875,37.03,-,0,0.405
36,TECHM,2022-06-15,EQ,1030.15,1037.0,1037.0,1017.8,1019.9,1020.05,1025.41,3238141,332041407230000.0,85579,1877382,57.98,-,0,0.399
37,TECHM,2022-06-16,EQ,1020.05,1024.05,1033.6,971.0,974.75,975.3,998.9,5600443,559429413235000.06,191677,2799284,49.98,-,0,0.399
88,MCDOWELL-N,2022-06-15,EQ,767.95,771.0,779.95,761.1,767.4,768.2,769.33,754798,58069123135000.0,48184,309906,41.06,-,0,0.397
89,MCDOWELL-N,2022-06-16,EQ,768.2,777.0,777.0,739.65,745.9,747.45,751.36,1406780,105700193020000.0,54720,693756,49.32,-,0,0.397
188,AMBUJACEM,2022-06-15,EQ,359.55,359.9,362.45,359.0,361.65,361.95,361.46,4077501,147387341315000.0,25939,2853992,69.99,-,0,0.395
189,AMBUJACEM,2022-06-16,EQ,361.95,363.85,364.15,358.65,360.5,359.4,360.5,2940387,106000573050000.0,50458,1695519,57.66,-,0,0.395
56,SBICARD,2022-06-15,EQ,731.6,737.0,737.95,722.05,724.6,723.3,729.89,1052458,76817564260000.0,36683,550357,52.290000000000006,-,0,0.394
57,SBICARD,2022-06-16,EQ,723.3,725.9,734.85,700.45,707.1,707.5,711.39,1556639,110737374050000.0,58945,839013,53.900000000000006,-,0,0.394
92,LUPIN,2022-06-15,EQ,609.35,614.35,616.5,608.0,613.85,613.7,612.76,524096,32114555580000.0,12840,180816,34.5,-,0,0.394
93,LUPIN,2022-06-16,EQ,613.7,615.5,618.3,600.25,600.95,603.0,609.81,1304335,79540019090000.0,25486,574915,44.08,-,0,0.394
164,BOSCHLTD,2022-06-15,EQ,13796.9,13824.0,13939.55,13755.9,13872.0,13871.15,13849.51,13446,18622052800000.0,3443,4884,36.32,-,0,0.392
165,BOSCHLTD,2022-06-16,EQ,13871.15,14080.0,14080.0,13500.0,13570.0,13550.5,13701.8,13252,18157620200000.0,4739,3851,29.059999999999995,-,0,0.392
32,TORNTPHARM,2022-06-15,EQ,2815.15,2816.0,2845.55,2798.2,2811.35,2817.75,2817.81,69008,19445176540000.0,8070,27495,39.84,-,0,0.391
33,TORNTPHARM,2022-06-16,EQ,2817.75,2838.9,2838.9,2786.7,2800.0,2799.05,2801.14,198210,55521453240000.0,20019,113801,57.41,-,0,0.391
132,HDFC,2022-06-15,EQ,2109.5,2097.0,2110.95,2071.3,2110.9,2105.45,2093.02,4365287,913662328560000.0,126733,2673889,61.25000000000001,-,0,0.388
133,HDFC,2022-06-16,EQ,2105.45,2115.35,2133.8,2050.0,2057.1,2056.5,2085.32,3189251,665059775455000.0,139282,1907960,59.82000000000001,-,0,0.388
136,HAVELLS,2022-06-15,EQ,1122.5,1125.0,1129.8,1107.0,1111.95,1113.6,1117.72,412426,46097698540000.0,22636,153739,37.28,-,0,0.387
137,HAVELLS,2022-06-16,EQ,1113.6,1126.0,1127.8,1085.3,1088.95,1093.4,1104.92,478120,52828563970000.0,24544,205596,43.0,-,0,0.387
90,MARUTI,2022-06-15,EQ,7811.65,7816.0,7929.0,7816.0,7840.0,7853.45,7871.43,604566,475880036350000.0,59478,291959,48.29,-,0,0.383
91,MARUTI,2022-06-16,EQ,7853.45,7938.0,8025.0,7805.0,7814.25,7833.6,7928.05,1319566,1046158548885000.0,103351,560605,42.48,-,0,0.383
120,ICICIBANK,2022-06-15,EQ,685.5,687.5,696.35,686.1,688.0,687.25,691.05,9199591,635734411265000.0,137784,5628187,61.18,-,0,0.383
