SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
HDFCBANK,2021-09-23,EQ,1533.7,1542.0,1572.0,1542.0,1571.6,1570.0,1561.26,6832152,1066678704200000.0,221318,4366722,63.91,-,0
HDFCAMC,2021-09-22,EQ,3203.95,3201.0,3240.0,3163.0,3215.0,3213.1,3197.37,301230,96314341325000.0,28410,143284,47.57,-,0
HDFCAMC,2021-09-23,EQ,3213.1,3225.0,3292.0,3225.0,3228.0,3240.65,3247.86,340496,110588186720000.0,21341,157764,46.33,-,0
HDFC,2021-09-22,EQ,2774.35,2765.0,2773.95,2717.7,2737.0,2734.7,2737.58,3054547,836206115140000.0,119928,2087590,68.34,-,0
HDFC,2021-09-23,EQ,2734.7,2756.1,2828.5,2730.0,2825.15,2817.4,2774.89,3720965,1032526921100000.0,135360,2322610,62.419999999999995,-,0
HCLTECH,2021-09-22,EQ,1299.5,1300.0,1328.65,1299.6,1316.0,1315.5,1316.75,5367303,706737702185000.0,161948,2673325,49.81,-,0
HCLTECH,2021-09-23,EQ,1315.5,1326.85,1336.45,1313.9,1327.0,1328.3,1324.93,3037295,402421120700000.0,146997,1678148,55.25,-,0
HAVELLS,2021-09-22,EQ,1411.1,1411.1,1443.4,1409.0,1419.1,1420.45,1423.48,1337462,190385559040000.0,43391,588158,43.98,-,0
HAVELLS,2021-09-23,EQ,1420.45,1427.55,1454.35,1423.7,1435.65,1438.25,1438.8,1137902,163721106355000.0,48529,510817,44.89,-,0
GODREJCP,2021-09-22,EQ,1080.45,1081.25,1082.0,1050.0,1058.65,1054.45,1062.67,1596402,169644534135000.0,45371,1006315,63.04,-,0
GODREJCP,2021-09-23,EQ,1054.45,1066.0,1066.0,1054.3,1058.0,1058.05,1059.25,854695,90533639490000.0,32117,550387,64.4,-,0
GICRE,2021-09-22,EQ,144.75,145.45,145.65,143.5,143.55,143.9,144.21,503125,7255628650000.0,9030,293571,58.35,-,0
GICRE,2021-09-23,EQ,143.9,144.4,145.3,143.1,143.2,143.25,143.79,718832,10335766360000.0,7563,419959,58.42,-,0
GAIL,2021-09-22,EQ,150.0,150.9,152.15,149.4,149.9,150.0,150.55,11442500,172272303945000.0,51449,6133947,53.61,-,0
GAIL,2021-09-23,EQ,150.0,152.05,155.65,151.15,153.15,152.9,153.1,15138877,231783332235000.0,70498,6727013,44.44,-,0
EICHERMOT,2021-09-22,EQ,2854.4,2860.0,2879.5,2825.0,2848.6,2842.85,2848.69,424342,120881718909999.98,24871,140749,33.17,-,0
EICHERMOT,2021-09-23,EQ,2842.85,2851.6,2876.7,2843.4,2858.7,2857.05,2855.7,452680,129271945605000.0,27468,238153,52.61,-,0
DRREDDY,2021-09-22,EQ,4853.65,4854.2,4878.8,4812.05,4849.75,4846.35,4836.92,250729,121275617265000.02,25563,129978,51.84000000000001,-,0
DRREDDY,2021-09-23,EQ,4846.35,4866.9,4868.6,4770.0,4799.95,4797.3,4800.89,560073,268884661215000.0,39667,336659,60.11,-,0
DMART,2021-09-22,EQ,4361.95,4373.0,4420.0,4331.2,4383.0,4378.65,4365.39,243996,106513825940000.0,32324,93493,38.32,-,0
DMART,2021-09-23,EQ,4378.65,4408.95,4500.0,4372.35,4408.55,4409.9,4436.81,325049,144217965875000.0,43026,135071,41.55,-,0
DLF,2021-09-22,EQ,330.7,332.85,373.75,331.05,368.8,369.05,358.71,42525950,1525466952195000.0,311908,4451429,10.470000000000002,-,0
DLF,2021-09-23,EQ,369.05,372.2,412.8,370.0,402.9,401.85,395.4,76461998,3023282611130000.0,539815,13347732,17.46,-,0
DIVISLAB,2021-09-22,EQ,5179.45,5178.4,5187.15,5125.9,5132.05,5139.9,5156.94,199338,102797384765000.0,27472,101875,51.11,-,0
DIVISLAB,2021-09-23,EQ,5139.9,5169.85,5224.7,5141.6,5219.5,5212.1,5180.85,258292,133817141855000.0,36800,131951,51.09,-,0
DABUR,2021-09-22,EQ,651.3,654.0,654.0,647.55,649.25,648.4,650.41,877503,57073605729999.99,25254,379379,43.23,-,0
DABUR,2021-09-23,EQ,648.4,650.1,651.0,642.65,649.0,647.65,646.7,1480529,95745175415000.0,53444,917663,61.980000000000004,-,0
CONCOR,2021-09-22,EQ,703.3,708.0,713.9,695.05,697.7,696.8,702.65,1019415,71629197090000.0,22589,503751,49.42,-,0
CONCOR,2021-09-23,EQ,696.8,702.7,726.5,701.0,711.9,711.95,714.4,2233951,159592824210000.0,46133,786895,35.22,-,0
COLPAL,2021-09-22,EQ,1732.45,1732.45,1735.9,1715.65,1720.55,1720.4,1723.88,198413,34204064645000.0,13960,92767,46.75,-,0
COLPAL,2021-09-23,EQ,1720.4,1730.0,1730.0,1698.0,1703.4,1701.55,1709.44,664900,113660671484999.98,23819,476724,71.7,-,0
COALINDIA,2021-09-22,EQ,156.4,157.25,162.5,155.0,162.05,162.1,159.93,18861877,301660288750000.0,100042,5574049,29.550000000000004,-,0
