,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
162,BPCL,2022-06-13,EQ,331.0,327.9,327.9,317.3,318.5,317.95,320.91,3751840,120400977400000.0,60848,1518726,40.48,-,0,0.383
163,BPCL,2022-06-14,EQ,317.95,317.3,320.75,311.65,314.5,314.3,315.13,5049196,159116892465000.0,63558,2205458,43.68,-,0,0.383
140,EICHERMOT,2022-06-13,EQ,2712.85,2685.0,2724.55,2666.2,2700.65,2700.8,2702.36,556912,150497594620000.0,51028,265526,47.68,-,0,0.381
141,EICHERMOT,2022-06-14,EQ,2700.8,2689.4,2752.15,2676.2,2720.35,2722.75,2730.08,739832,201979830265000.0,54534,364837,49.31,-,0,0.381
38,TITAN,2022-06-13,EQ,2142.25,2108.0,2124.45,2076.2,2104.6,2102.4,2098.73,928411,194848441860000.0,90153,393206,42.35,-,0,0.379
39,TITAN,2022-06-14,EQ,2102.4,2100.0,2116.9,2072.65,2104.0,2102.0,2098.72,893733,187569208365000.0,87924,374992,41.96,-,0,0.379
46,TATACONSUM,2022-06-13,EQ,756.6,752.0,754.15,726.0,739.95,735.95,740.22,1455794,107760775405000.0,48463,566287,38.9,-,0,0.373
47,TATACONSUM,2022-06-14,EQ,735.95,734.0,749.0,731.65,736.9,735.85,739.72,1209734,89486777775000.0,36525,381888,31.570000000000004,-,0,0.373
122,HDFCLIFE,2022-06-13,EQ,593.1,581.55,590.0,579.55,583.1,582.0,583.24,2280937,133034322005000.0,74965,1302747,57.11000000000001,-,0,0.372
123,HDFCLIFE,2022-06-14,EQ,582.0,580.0,584.65,570.15,572.9,572.4,576.19,4065780,234267220725000.0,78558,2656899,65.35,-,0,0.372
54,SHREECEM,2022-06-13,EQ,19178.85,18603.45,19345.95,18591.4,19005.0,19135.65,18985.04,46950,89134754935000.0,15562,13078,27.860000000000003,-,0,0.371
55,SHREECEM,2022-06-14,EQ,19135.65,19128.0,19424.95,18898.2,19152.0,19208.85,19233.73,36353,69920363950000.0,13109,10348,28.47,-,0,0.371
