SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
COLPAL,2022-04-28,EQ,1636.0,1640.0,1664.0,1632.0,1640.3,1646.95,1649.66,441732,72870722395000.0,22915,232041,52.53,-,0
CIPLA,2022-04-27,EQ,978.4,965.2,980.25,964.0,978.8,977.75,973.02,1033333,100545205810000.0,30055,551392,53.36,-,0
CIPLA,2022-04-28,EQ,977.75,988.0,990.6,977.95,980.1,981.2,982.98,1840948,180961952190000.0,71138,1129328,61.34,-,0
BRITANNIA,2022-04-27,EQ,3372.7,3350.0,3384.7,3312.15,3326.5,3338.25,3348.48,248769,83299904770000.0,23573,126318,50.78,-,0
BRITANNIA,2022-04-28,EQ,3338.25,3270.0,3391.55,3263.1,3350.0,3357.9,3338.54,322548,107683843925000.0,32555,151471,46.96,-,0
BPCL,2022-04-27,EQ,372.85,368.0,371.6,364.3,366.35,366.5,366.61,3081806,112980671305000.0,50457,1248758,40.52,-,0
BPCL,2022-04-28,EQ,366.5,371.7,371.7,365.15,367.75,369.35,368.15,3286639,120998633245000.0,51732,1527677,46.48,-,0
BOSCHLTD,2022-04-27,EQ,14521.95,14465.0,14479.0,14242.5,14410.05,14386.7,14379.93,12430,17874255465000.0,3037,4801,38.62,-,0
BOSCHLTD,2022-04-28,EQ,14386.7,14386.7,14495.85,14325.0,14407.0,14381.2,14393.48,22006,31674299260000.004,4245,9264,42.1,-,0
BIOCON,2022-04-27,EQ,380.05,379.9,383.9,372.0,381.25,381.95,378.75,2724204,103179483620000.0,36153,949026,34.84,-,0
BIOCON,2022-04-28,EQ,381.95,385.0,385.0,375.25,377.7,376.75,379.22,1707353,64746392300000.0,25805,413300,24.21,-,0
