,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
125,ICICIGI,2022-04-19,EQ,1357.3,1358.6,1383.85,1332.3,1333.0,1342.4,1359.87,324789,44166993630000.0,21492,151816,46.74,-,0,0.354
60,SIEMENS,2022-04-18,EQ,2467.0,2462.8,2462.8,2395.25,2445.05,2444.2,2428.18,220968,53654979635000.0,18943,111756,50.580000000000005,-,0,0.353
61,SIEMENS,2022-04-19,EQ,2444.2,2464.8,2479.65,2351.0,2354.1,2382.05,2419.44,225034,54445685990000.0,18032,127631,56.720000000000006,-,0,0.353
132,HEROMOTOCO,2022-04-18,EQ,2274.4,2269.9,2294.95,2249.15,2294.4,2285.4,2268.48,422209,95777380225000.0,37689,197105,46.68,-,0,0.353
133,HEROMOTOCO,2022-04-19,EQ,2285.4,2308.0,2327.5,2242.4,2244.0,2263.25,2297.81,484466,111321215475000.0,38964,200547,41.4,-,0,0.353
84,NTPC,2022-04-18,EQ,153.95,154.9,163.75,154.5,163.75,163.2,160.94,82098517,1321256022085000.0,301458,35511917,43.26,-,0,0.35
85,NTPC,2022-04-19,EQ,163.2,164.9,166.35,159.5,160.0,160.65,163.78,38522118,630928631585000.0,205031,17459561,45.32,-,0,0.35
112,IOC,2022-04-18,EQ,127.9,127.7,128.5,126.5,128.2,128.1,127.87,11647900,148938979625000.0,54170,5922249,50.84000000000001,-,0,0.349
113,IOC,2022-04-19,EQ,128.1,129.3,133.0,128.5,129.85,130.3,131.14,20122110,263879002035000.0,96217,8413050,41.81,-,0,0.349
72,POWERGRID,2022-04-18,EQ,229.5,229.5,231.8,227.55,231.45,231.1,229.93,14302443,328855760365000.0,88904,9737594,68.08,-,0,0.346
73,POWERGRID,2022-04-19,EQ,231.1,232.7,233.35,226.5,227.7,227.85,230.78,11277707,260271475360000.0,65044,7435863,65.93,-,0,0.346
